,restaurant_name,review_content,rating,date,visit,receipt,category
7883,전포동건양정홍삼삼계탕서면점 ,넘 맛 있네요,별점없음,방문일7.9.일2023년 7월 9일 일요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
7884,전포동건양정홍삼삼계탕서면점 ,굿,별점없음,방문일3.30.목2023년 3월 30일 목요일,2번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
7885,전포동건양정홍삼삼계탕서면점 ,ㅇ,별점없음,방문일3.10.금2023년 3월 10일 금요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
7886,전포동건양정홍삼삼계탕서면점 ,혼자 영양보충합니다,별점없음,방문일3.18.토2023년 3월 18일 토요일,2번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
7887,전포동건양정홍삼삼계탕서면점 ,맛있어요,별점없음,방문일3.10.금2023년 3월 10일 금요일,2번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
7888,전포동건양정홍삼삼계탕서면점 ,별로임,별점없음,방문일2.18.토2023년 2월 18일 토요일,2번째 방문,인증 수단카드결제,"<span class=""DJJvD"">백숙,삼계탕</span>"
7889,전포동건양정홍삼삼계탕서면점 ,맛있어요,별점없음,방문일2.17.금2023년 2월 17일 금요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
7890,전포동건양정홍삼삼계탕서면점 ,"아는 언니가 소개해줘서 먹었는데 맛있었어요 국물도 걸쭉하고 고기도 질기지 않고 좋아요! 홍삼향이랑 맛이 은은하게 나서 한방 삼계탕 안좋아하는 
사람도 괜찮을것 같아요 1인 1잔 받을 수 있는 홍삼 막걸리도 부드럽고 목넘김이 좋네요",별점없음,방문일22.7.7.목2022년 7월 7일 목요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
7891,전포동건양정홍삼삼계탕서면점 ,"오늘 다녀와서 다시 생각해봐도 황당해서 글을 씁니다. 점심시간 끝난시간이라 손님은 거의 없었어요. 아기랑 맛있게 점심 먹고 나가려고 했는데 일하
는 이모님이 오셔서 대뜸 “아기 좀조용히 시키세요” 하는게 아니겠어요? 그래서 일단 죄송하다고 말씀드렸고 주변 손님들을 둘러보았지만 아예 저희쪽
은 보지도 않고 식사하고 계시더라구요. 유튜브 본다고 얘기 거의하지 않았고 자기자리에 잘 앉아있었고 한번씩 얘기한게 다였습니다. 그런데 방...",별점없음,방문일22.10.13.목2022년 10월 13일 목요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
7892,전포동건양정홍삼삼계탕서면점 ,ㅎㅎㅎ,별점없음,방문일3.9.목2023년 3월 9일 목요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
7893,전포동건양정홍삼삼계탕서면점 ,맛있어요 ,별점없음,방문일1.30.월2023년 1월 30일 월요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
7894,전포동건양정홍삼삼계탕서면점 ,굿,별점없음,방문일22.12.30.금2022년 12월 30일 금요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
7895,전포동건양정홍삼삼계탕서면점 ,굿,별점없음,방문일8.12.토2023년 8월 12일 토요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
7896,전포동건양정홍삼삼계탕서면점 ,맛있어요!!🐔,별점없음,방문일7.30.일2023년 7월 30일 일요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
7897,전포동건양정홍삼삼계탕서면점 ,ㅇ,별점없음,방문일22.12.20.화2022년 12월 20일 화요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
7898,전포동건양정홍삼삼계탕서면점 ,푸짐하고 맛나요,별점없음,방문일22.12.30.금2022년 12월 30일 금요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
7899,전포동건양정홍삼삼계탕서면점 ,굿,별점없음,방문일22.12.2.금2022년 12월 2일 금요일,2번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
7900,전포동건양정홍삼삼계탕서면점 ,맛잇어요 ,별점없음,방문일22.12.1.목2022년 12월 1일 목요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
7901,전포동건양정홍삼삼계탕서면점 ,"가격은 비싼편인데 음식도 바로바로 나오고 녹두닭죽이 맛있어서 남김없이 먹었어요.
",별점없음,방문일22.7.17.일2022년 7월 17일 일요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
7902,전포동건양정홍삼삼계탕서면점 ,맛잇어요,별점없음,방문일22.12.25.일2022년 12월 25일 일요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
7903,전포동건양정홍삼삼계탕서면점 ,"복날이라서 리뷰보고 괜찮아서 갔는데 손님도 별로 없었고 자리도 넉넉하게 있었고, 영업종료시간도 1시간30분넘게 남아있었습니다. 그래서 처음 방
문이라 천천히 보고 시키려고 보고있는데 주문받는 아주머니 오셔서 주문 뭐할거냐 묻길래 좀만 더 보고 시킬게요라고 했더니 아 빨리시키세요였나 ㅋ
ㅋ 너무 짜증나서 기억도 안 나는데 무슨 햄버거집도 아니고 웨이팅이 긴것도 아닌데 손님한테 주문 빠르게 요구하는 건 무슨 예의인지 맛도 그...",별점없음,방문일22.8.15.월2022년 8월 15일 월요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
7904,전포동건양정홍삼삼계탕서면점 ,"날씨가. 갑자기 추워져서 따끈한 삼계탕 
한그릇으로 보신했네요
가끔 먹어도 역시 맛있어요~",별점없음,방문일22.12.1.목2022년 12월 1일 목요일,4번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
7905,전포동건양정홍삼삼계탕서면점 ,홍삼삼계탕 한그릇 홈삼막걸리 맛있어요,별점없음,방문일22.8.19.금2022년 8월 19일 금요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
7906,전포동건양정홍삼삼계탕서면점 ,더워도 너무 더워 몸보신하러 또 댕겨왔네요,별점없음,방문일22.7.21.목2022년 7월 21일 목요일,2번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
7907,전포동건양정홍삼삼계탕서면점 ,"포장했는데 겁나 빨라서 놀랬ㅋㅋㅋ
맛있어영ㅋ",별점없음,방문일22.7.20.수2022년 7월 20일 수요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
7908,전포동건양정홍삼삼계탕서면점 ,갈비탕 맛있어요,별점없음,방문일1.8.일2023년 1월 8일 일요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
7909,전포동건양정홍삼삼계탕서면점 ,"삼계탕 너무 맛있고 깍두기도 너무 맛있어요
깍두기 판매도 했으면 좋겠어요~
다음에 또 갈께요",별점없음,방문일22.7.20.수2022년 7월 20일 수요일,2번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
7910,전포동건양정홍삼삼계탕서면점 ,"삼계탕 깍둑기 너무 맛있어요~
깍두기 사고싶네요~
다음에 재방문 할께요~",별점없음,방문일22.7.16.토2022년 7월 16일 토요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
7911,전포동건양정홍삼삼계탕서면점 ,굿,별점없음,방문일22.10.21.금2022년 10월 21일 금요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
7912,전포동건양정홍삼삼계탕서면점 ,"맛있어서
제방문했어요",별점없음,방문일22.8.22.월2022년 8월 22일 월요일,2번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
7913,전포동건양정홍삼삼계탕서면점 ,건강에 좋게 진득하니 맛있어요,별점없음,방문일22.7.22.금2022년 7월 22일 금요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
7914,전포동건양정홍삼삼계탕서면점 ,"맛집아라고소개로같는데
찐맛낫어요.증말",별점없음,방문일22.8.21.일2022년 8월 21일 일요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
7915,전포동건양정홍삼삼계탕서면점 ,삼계탕 먹고싶을때 친구들이랑 자주 방문하는곳인데 맛있어요,별점없음,방문일22.11.9.수2022년 11월 9일 수요일,3번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
7916,전포동건양정홍삼삼계탕서면점 ,"기본 삼계탕 먹었는데 고기부드럽고 맛있어요
맵찔이라 김치 쪼금 매움",별점없음,방문일22.7.14.목2022년 7월 14일 목요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
7917,전포동건양정홍삼삼계탕서면점 ,조아요,별점없음,방문일22.10.25.화2022년 10월 25일 화요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
7918,전포동건양정홍삼삼계탕서면점 ,조아요,별점없음,방문일22.10.25.화2022년 10월 25일 화요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
7919,전포동건양정홍삼삼계탕서면점 ,"불친절합니다
인사할줄 모름. 서비스업에 맞지 않는사람.",별점없음,방문일22.10.12.수2022년 10월 12일 수요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
7920,전포동건양정홍삼삼계탕서면점 ,맛있어요 ,별점없음,방문일22.10.8.토2022년 10월 8일 토요일,2번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
7921,전포동건양정홍삼삼계탕서면점 ,굿,별점없음,방문일22.9.26.월2022년 9월 26일 월요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
7922,전포동건양정홍삼삼계탕서면점 ,조아요,별점없음,방문일22.9.26.월2022년 9월 26일 월요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
7923,전포동건양정홍삼삼계탕서면점 ,굿~,별점없음,방문일22.8.21.일2022년 8월 21일 일요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
7924,전포동건양정홍삼삼계탕서면점 ,맛있어요,별점없음,방문일22.9.22.목2022년 9월 22일 목요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
7925,전포동건양정홍삼삼계탕서면점 ,맛있어요,별점없음,방문일22.8.15.월2022년 8월 15일 월요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
7926,전포동건양정홍삼삼계탕서면점 ,,별점없음,방문일22.7.13.수2022년 7월 13일 수요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
7927,전포동건양정홍삼삼계탕서면점 ,굿,별점없음,방문일22.9.4.일2022년 9월 4일 일요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
7928,전포동건양정홍삼삼계탕서면점 ,삼계탕 넘 맛나요,별점없음,방문일22.7.7.목2022년 7월 7일 목요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
7929,전포동건양정홍삼삼계탕서면점 ,맛잇어요 ,별점없음,방문일22.7.29.금2022년 7월 29일 금요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
7930,전포동건양정홍삼삼계탕서면점 ,맛있어요,별점없음,방문일22.8.24.수2022년 8월 24일 수요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
7931,전포동건양정홍삼삼계탕서면점 ,친절해요,별점없음,방문일22.8.21.일2022년 8월 21일 일요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
7932,전포동건양정홍삼삼계탕서면점 ,여기는 인삼주 달라고 해야 줌 원래 기본으로 줘야하는거 아님? 달라고 안해서 안줬다는 서빙 이모의 말이었음 다시는 안감,별점없음,방문일22.5.9.월2022년 5월 9일 월요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
7933,전포동건양정홍삼삼계탕서면점 ,비싸긴 한데 맛은 있었어요,별점없음,방문일22.2.8.화2022년 2월 8일 화요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
7934,전포동건양정홍삼삼계탕서면점 ,맛있어요,별점없음,방문일22.8.10.수2022년 8월 10일 수요일,2번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
7935,전포동건양정홍삼삼계탕서면점 ,굿,별점없음,방문일22.8.15.월2022년 8월 15일 월요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
7936,전포동건양정홍삼삼계탕서면점 ,굿,별점없음,방문일22.8.3.수2022년 8월 3일 수요일,2번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
7937,전포동건양정홍삼삼계탕서면점 ,맛있어요~,별점없음,방문일22.7.7.목2022년 7월 7일 목요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
7938,전포동건양정홍삼삼계탕서면점 ,굿,별점없음,방문일22.10.28.금2022년 10월 28일 금요일,2번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
7939,전포동건양정홍삼삼계탕서면점 ,굿,별점없음,방문일22.7.16.토2022년 7월 16일 토요일,3번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
7940,전포동건양정홍삼삼계탕서면점 ,굿,별점없음,방문일22.7.26.화2022년 7월 26일 화요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
7941,전포동건양정홍삼삼계탕서면점 ,굿,별점없음,방문일22.7.21.목2022년 7월 21일 목요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
7942,전포동건양정홍삼삼계탕서면점 ,좋아요,별점없음,방문일22.7.16.토2022년 7월 16일 토요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
7943,전포동건양정홍삼삼계탕서면점 ,좋아요,별점없음,방문일22.6.29.수2022년 6월 29일 수요일,3번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
7944,전포동건양정홍삼삼계탕서면점 ,음식이맛있어요~,별점없음,방문일22.8.3.수2022년 8월 3일 수요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
7945,전포동건양정홍삼삼계탕서면점 ,맛있어요 ,별점없음,방문일22.6.23.목2022년 6월 23일 목요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
7946,전포동건양정홍삼삼계탕서면점 ,죵,별점없음,방문일22.8.25.목2022년 8월 25일 목요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
7947,전포동건양정홍삼삼계탕서면점 ,맛은그냥그래요,별점없음,방문일22.3.19.토2022년 3월 19일 토요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
7948,전포동건양정홍삼삼계탕서면점 ,국물이 진해요,별점없음,방문일22.7.14.목2022년 7월 14일 목요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
7949,전포동건양정홍삼삼계탕서면점 ,굿,별점없음,방문일22.6.11.토2022년 6월 11일 토요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
7950,전포동건양정홍삼삼계탕서면점 ,좋아요 ,별점없음,방문일22.5.9.월2022년 5월 9일 월요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
7951,전포동건양정홍삼삼계탕서면점 ,헉 넘나 비싸요ㅜ,별점없음,방문일22.4.3.일2022년 4월 3일 일요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
7952,전포동건양정홍삼삼계탕서면점 ,좋아요,별점없음,방문일22.4.21.목2022년 4월 21일 목요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
7953,전포동건양정홍삼삼계탕서면점 ,굿,별점없음,방문일22.8.4.목2022년 8월 4일 목요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
7954,전포동건양정홍삼삼계탕서면점 ,맛있고 친절해요^^,별점없음,방문일22.3.16.수2022년 3월 16일 수요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
7955,전포동건양정홍삼삼계탕서면점 ,좋아요,별점없음,방문일22.5.5.목2022년 5월 5일 목요일,2번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
7956,전포동건양정홍삼삼계탕서면점 ,굿,별점없음,방문일22.3.28.월2022년 3월 28일 월요일,2번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
7957,전포동건양정홍삼삼계탕서면점 ,좋아요,별점없음,방문일22.4.21.목2022년 4월 21일 목요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
7958,전포동건양정홍삼삼계탕서면점 ,좋ㅇㆍ요,별점없음,방문일22.6.26.일2022년 6월 26일 일요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
7959,전포동건양정홍삼삼계탕서면점 ,굿,별점없음,방문일22.4.3.일2022년 4월 3일 일요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
7960,전포동건양정홍삼삼계탕서면점 ,갈비탕,별점없음,방문일22.3.7.월2022년 3월 7일 월요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
7961,전포동건양정홍삼삼계탕서면점 ,사진이랑 달라요 홍삼을 난도질해서 넣어줘욤,별점없음,방문일21.12.28.화2021년 12월 28일 화요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
7962,전포동건양정홍삼삼계탕서면점 ,굳,별점없음,방문일22.5.29.일2022년 5월 29일 일요일,2번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
7963,전포동건양정홍삼삼계탕서면점 ,"홍삼 막걸리와 삼계탕을 곁들여 먹으면, 간간히 생각나게 되는 집이 됩니다.",별점3.5점,방문일21.8.22.일2021년 8월 22일 일요일,2번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
7964,전포동건양정홍삼삼계탕서면점 ,삼계탕맛있어요.녹두가 많이들어있는데 홍삼은 모르겠는데 홍삼삼계탕이라지만 그래도 맛있어요,별점없음,방문일21.10.31.일2021년 10월 31일 일요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
7965,전포동건양정홍삼삼계탕서면점 ,군~,별점없음,방문일22.5.7.토2022년 5월 7일 토요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
7966,전포동건양정홍삼삼계탕서면점 ,닭이 작아요,별점없음,방문일21.12.28.화2021년 12월 28일 화요일,2번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
7967,전포동건양정홍삼삼계탕서면점 ,맛있어요,별점없음,방문일22.1.14.금2022년 1월 14일 금요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
7968,전포동건양정홍삼삼계탕서면점 ,가격은 점점오르고 맛은 점점 떨어지네요,별점2.5점,방문일21.9.7.화2021년 9월 7일 화요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
7969,전포동건양정홍삼삼계탕서면점 ,굿,별점없음,방문일21.12.20.월2021년 12월 20일 월요일,3번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
7970,전포동건양정홍삼삼계탕서면점 ,좋아요,별점없음,방문일21.12.21.화2021년 12월 21일 화요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
7971,전포동건양정홍삼삼계탕서면점 ,맛있어요,별점없음,방문일21.11.17.수2021년 11월 17일 수요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
7972,전포동건양정홍삼삼계탕서면점 ,녹두죽 오랜만에먹어보는데 구수하니 진국이네요 닭이너무작은게아쉬워요,별점5점,방문일21.7.10.토2021년 7월 10일 토요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
7973,전포동건양정홍삼삼계탕서면점 ,끗,별점없음,방문일22.1.31.월2022년 1월 31일 월요일,2번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
7974,전포동건양정홍삼삼계탕서면점 ,가격은 쎈편?.. 맛은 그럭저럭,별점없음,방문일21.11.29.월2021년 11월 29일 월요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
7975,전포동건양정홍삼삼계탕서면점 ,굿,별점없음,방문일21.11.21.일2021년 11월 21일 일요일,2번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
7976,전포동건양정홍삼삼계탕서면점 ,맛나요,별점5점,방문일21.9.23.목2021년 9월 23일 목요일,3번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
7977,전포동건양정홍삼삼계탕서면점 ,좋아요,별점4.5점,방문일21.8.31.화2021년 8월 31일 화요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
7978,전포동건양정홍삼삼계탕서면점 ,굿~~~~~~~ 오랜만에 옻닭땡겨서 와봤는데 죽이 아주 좋네요. 막걸리도 맛있음ㅎㅎ,별점5점,방문일21.3.3.수2021년 3월 3일 수요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
7979,전포동건양정홍삼삼계탕서면점 ,좋아요,별점없음,방문일21.12.16.목2021년 12월 16일 목요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
7980,전포동건양정홍삼삼계탕서면점 ,조아요,별점4점,방문일21.8.17.화2021년 8월 17일 화요일,2번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
7981,전포동건양정홍삼삼계탕서면점 ,쏘~쏘,별점없음,방문일21.12.27.월2021년 12월 27일 월요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
7982,전포동건양정홍삼삼계탕서면점 ,좋아요,별점4점,방문일21.8.13.금2021년 8월 13일 금요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
7983,전포동건양정홍삼삼계탕서면점 ,굿,별점5점,방문일21.8.10.화2021년 8월 10일 화요일,2번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
7984,전포동건양정홍삼삼계탕서면점 ,원기보충!!,별점4점,방문일21.6.21.월2021년 6월 21일 월요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
7985,전포동건양정홍삼삼계탕서면점 ,구뜨,별점5점,방문일21.7.22.목2021년 7월 22일 목요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
7986,전포동건양정홍삼삼계탕서면점 ,굿,별점4점,방문일21.8.8.일2021년 8월 8일 일요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
7987,전포동건양정홍삼삼계탕서면점 ,굿,별점4.5점,방문일21.7.22.목2021년 7월 22일 목요일,2번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
7988,전포동건양정홍삼삼계탕서면점 ,굿,별점5점,방문일21.7.24.토2021년 7월 24일 토요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
7989,전포동건양정홍삼삼계탕서면점 ,좋아요,별점없음,방문일21.7.17.토2021년 7월 17일 토요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
7990,전포동건양정홍삼삼계탕서면점 ,맛나요,별점4점,방문일21.7.6.화2021년 7월 6일 화요일,2번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
7991,전포동건양정홍삼삼계탕서면점 ,굿,별점5점,방문일21.9.25.토2021년 9월 25일 토요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
7992,전포동건양정홍삼삼계탕서면점 ,맛나요,별점4점,방문일21.6.14.월2021년 6월 14일 월요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
7993,전포동건양정홍삼삼계탕서면점 ,맛나요^^,별점4점,방문일21.6.14.월2021년 6월 14일 월요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
7994,전포동건양정홍삼삼계탕서면점 ,비싸다,별점3점,방문일21.4.17.토2021년 4월 17일 토요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
7995,전포동건양정홍삼삼계탕서면점 ,깔끔하고 맛잇어요,별점5점,방문일21.3.6.토2021년 3월 6일 토요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
7996,전포동건양정홍삼삼계탕서면점 ,국물이 찐해요 녹두죽 맛있어요,별점5점,방문일21.4.24.토2021년 4월 24일 토요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
7997,전포동건양정홍삼삼계탕서면점 ,굿,별점5점,방문일21.4.18.일2021년 4월 18일 일요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
7998,전포동건양정홍삼삼계탕서면점 ,굿,별점5점,방문일21.4.18.일2021년 4월 18일 일요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
7999,전포동건양정홍삼삼계탕서면점 ,#건양정홍상삼계탕#전포점,별점5점,방문일21.3.14.일2021년 3월 14일 일요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
8000,전포동건양정홍삼삼계탕서면점 ,첫방문,별점4.5점,방문일21.2.28.일2021년 2월 28일 일요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
8001,전포동건양정홍삼삼계탕서면점 ,맛있게 잘먹었습니다,별점5점,방문일21.4.11.일2021년 4월 11일 일요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
8002,전포동건양정홍삼삼계탕서면점 ,굿,별점5점,방문일21.2.4.목2021년 2월 4일 목요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
8003,전포동건양정홍삼삼계탕서면점 ,굿,별점3.5점,방문일21.2.4.목2021년 2월 4일 목요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
8004,전포동건양정홍삼삼계탕서면점 ,아침 국거리 없을때 딱!,별점4점,방문일20.10.29.목2020년 10월 29일 목요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">백숙,삼계탕</span>"
